,Date,Hour,RENEWABLES,NUCLEAR,THERMAL,IMPORTS,HYDRO
2791,04/27/18,8,9584,2281,3471,5592,3518
2792,04/27/18,9,13084,2282,2914,3363,3011
2793,04/27/18,10,14512,2283,2544,2346,2691
2794,04/27/18,11,14938,2283,2399,1738,2629
2795,04/27/18,12,14957,2282,2425,1279,2476
2796,04/27/18,13,15258,2281,2469,600,2462
2797,04/27/18,14,15725,2281,2449,295,2478
2798,04/27/18,15,15856,2280,2553,156,2479
2799,04/27/18,16,15045,2281,2966,715,2548
2800,04/27/18,17,14236,2282,3627,1214,2779
2801,04/27/18,18,12994,2282,4096,2477,2925
2802,04/27/18,19,9208,2282,5454,5196,3303
2803,04/27/18,20,6466,2282,6566,7230,3834
2804,04/27/18,21,5913,2282,6661,8181,4161
2805,04/27/18,22,5882,2282,6109,7937,4021
2806,04/27/18,23,5683,2281,4864,8575,3196
2807,04/27/18,24,5420,2281,3172,8824,3193
2808,04/28/18,1,5344,2281,2311,8304,3181
2809,04/28/18,2,5382,2282,2091,7610,3009
2810,04/28/18,3,4410,2281,2678,7377,2987
2811,04/28/18,4,5214,2282,1186,7716,3063
2812,04/28/18,5,5052,2282,1312,7875,3024
2813,04/28/18,6,4772,2281,1624,8255,2998
2814,04/28/18,7,5309,2281,1715,8021,3046
2815,04/28/18,8,8722,2283,1299,5460,2958
2816,04/28/18,9,11823,2284,1121,2896,2697
2817,04/28/18,10,12391,2283,1147,2131,2639
2818,04/28/18,11,13379,2283,1187,1329,2545
2819,04/28/18,12,14238,2284,870,760,2486
2820,04/28/18,13,14625,2282,833,249,2415
2821,04/28/18,14,14576,2282,804,242,2324
2822,04/28/18,15,14457,2283,889,197,2405
2823,04/28/18,16,14675,2282,927,215,2406
2824,04/28/18,17,14138,2281,1456,758,2550
2825,04/28/18,18,12572,2282,1898,2879,2578
2826,04/28/18,19,8819,2284,2776,6430,3053
2827,04/28/18,20,5986,2282,4521,8051,3668
2828,04/28/18,21,5500,2283,4837,8939,3885
2829,04/28/18,22,5448,2285,4319,8919,3800
2830,04/28/18,23,5536,2283,3077,9221,3335
2831,04/28/18,24,5503,2283,2419,8680,3081
2832,04/29/18,1,5203,2284,1922,8535,3031
2833,04/29/18,2,5329,2284,1512,7988,2914
2834,04/29/18,3,4574,2283,1998,7414,2848
2835,04/29/18,4,5369,2283,1127,7283,2823
2836,04/29/18,5,5459,2284,1164,7602,2680
2837,04/29/18,6,5443,2283,1546,7793,2819
2838,04/29/18,7,5811,2283,2035,7213,2700
2839,04/29/18,8,8712,2284,1346,5213,2507
2840,04/29/18,9,11389,2285,846,3197,2442
2841,04/29/18,10,12263,2284,704,2233,2468
2842,04/29/18,11,13299,2283,725,1272,2388
2843,04/29/18,12,13521,2285,577,1261,2340
2844,04/29/18,13,13687,2284,558,967,2396
2845,04/29/18,14,13492,2283,549,1032,2386
2846,04/29/18,15,13328,2283,630,1085,2385
2847,04/29/18,16,13243,2285,807,1480,2410
2848,04/29/18,17,12217,2284,1076,2826,2562
2849,04/29/18,18,10891,2283,1728,4329,2724
2850,04/29/18,19,8424,2285,2366,6786,2978
2851,04/29/18,20,6152,2284,3898,8251,3653
2852,04/29/18,21,5433,2284,4159,9761,3971
2853,04/29/18,22,5290,2285,3457,9968,3803
2854,04/29/18,23,5016,2283,2937,9853,3145
2855,04/29/18,24,4839,2284,2251,9406,2910
2856,04/30/18,1,5175,2285,1607,8507,2856
2857,04/30/18,2,5255,2284,1355,7992,2874
2858,04/30/18,3,4193,2283,2175,7913,2835
2859,04/30/18,4,5282,2283,1429,7559,2860
2860,04/30/18,5,5285,2283,1884,7699,2882
2861,04/30/18,6,5260,2283,2841,7978,3083
2862,04/30/18,7,5888,2283,3427,8259,3174
2863,04/30/18,8,8341,2283,3359,7611,3179
2864,04/30/18,9,11287,2284,2398,6380,2778
2865,04/30/18,10,13146,2283,1975,4982,2679
2866,04/30/18,11,14058,2284,1933,3941,2530
2867,04/30/18,12,13659,2285,2062,3946,2472
2868,04/30/18,13,14264,2284,2025,3153,2270
2869,04/30/18,14,14260,2285,2246,2796,2336
2870,04/30/18,15,13962,2285,2525,2647,2476
2871,04/30/18,16,13081,2285,3092,3337,2373
2872,04/30/18,17,11743,2283,3655,4110,2559
2873,04/30/18,18,9967,2285,4282,5341,3028
2874,04/30/18,19,7661,2286,5131,7259,3456
2875,04/30/18,20,5837,2283,6006,8886,4015
2876,04/30/18,21,5203,2282,6540,9532,4162
2877,04/30/18,22,4958,2284,6263,9266,3708
2878,04/30/18,23,4778,2283,5475,8963,3078
2879,04/30/18,24,5134,2284,4544,8039,2916
2880,05/01/18,1,5395,2285,3115,8105,2766
2881,05/01/18,2,5313,2284,2871,7738,2754
2882,05/01/18,3,4673,2284,3855,6976,2631
2883,05/01/18,4,5755,2284,2891,6639,2610
2884,05/01/18,5,5548,2284,3041,7034,2866
2885,05/01/18,6,5657,2284,3303,7870,3097
2886,05/01/18,7,6061,2284,3813,8837,3127
2887,05/01/18,8,8847,2283,3409,7698,3128
2888,05/01/18,9,11240,2283,3141,5983,2896
2889,05/01/18,10,11851,2284,2594,5809,2784
2890,05/01/18,11,12522,2284,2416,5290,2668
2891,05/01/18,12,12160,2284,2521,5083,2589
2892,05/01/18,13,11901,2285,2868,4833,2540
2893,05/01/18,14,12344,2285,2428,4790,2459
2894,05/01/18,15,11905,2284,2341,4999,2598
2895,05/01/18,16,11436,2284,2511,5422,2644
2896,05/01/18,17,10808,2286,3041,6116,2781
2897,05/01/18,18,10173,2285,3391,6700,2827
2898,05/01/18,19,7635,2285,4544,8635,2974
2899,05/01/18,20,6046,2284,6089,9211,3511
2900,05/01/18,21,5600,2283,6228,10209,3619
2901,05/01/18,22,5485,2282,5742,9957,3387
2902,05/01/18,23,5737,2283,4598,9282,2909
2903,05/01/18,24,5380,2286,3876,8686,2762
2904,05/02/18,1,4753,2286,3653,8573,2501
2905,05/02/18,2,4448,2284,3355,8509,2420
2906,05/02/18,3,4142,2284,3936,7779,2399
2907,05/02/18,4,5736,2284,2947,7079,2456
2908,05/02/18,5,5793,2285,3165,6959,2663
2909,05/02/18,6,5776,2283,3694,7428,2890
2910,05/02/18,7,6104,2283,4394,8020,3187
2911,05/02/18,8,8352,2281,4652,6777,3088
2912,05/02/18,9,10560,2280,4766,4964,2734
2913,05/02/18,10,11029,2280,4753,4610,2471
2914,05/02/18,11,12012,2282,4228,4178,2379
2915,05/02/18,12,12725,2283,3765,3403,2431
2916,05/02/18,13,12906,2282,3470,3276,2476
2917,05/02/18,14,11804,2283,3921,3910,2650
2918,05/02/18,15,11787,2284,3716,4570,2506
2919,05/02/18,16,12194,2284,3819,4036,2549
2920,05/02/18,17,12206,2284,3773,4166,2701
2921,05/02/18,18,11875,2280,3956,4767,3006
2922,05/02/18,19,8882,2277,5253,6724,3233
2923,05/02/18,20,6464,2278,6640,8092,3792
2924,05/02/18,21,6279,2279,7168,8255,4026
2925,05/02/18,22,6458,2278,6261,7996,3850
2926,05/02/18,23,6275,2282,5033,8055,3160
2927,05/02/18,24,6191,2283,4491,6958,2951
2928,05/03/18,1,6034,2282,3737,6864,2767
2929,05/03/18,2,5878,2282,3343,6545,2731
2930,05/03/18,3,4590,2282,4230,6526,2666
2931,05/03/18,4,5347,2283,3384,6900,2675
2932,05/03/18,5,5163,2284,3251,7265,2669
2933,05/03/18,6,5128,2279,3843,7654,3047
2934,05/03/18,7,5484,2277,3877,8858,3242
2935,05/03/18,8,8985,2278,3391,7221,2883
2936,05/03/18,9,11943,2278,3437,4308,2901
2937,05/03/18,10,12942,2280,2734,3864,2634
2938,05/03/18,11,13429,2282,1964,4018,2560
2939,05/03/18,12,13908,2282,1478,3735,2427
2940,05/03/18,13,13909,2282,1377,3326,2447
2941,05/03/18,14,13546,2284,1421,3606,2504
2942,05/03/18,15,13270,2282,1730,3896,2542
2943,05/03/18,16,12791,2280,2366,4205,2513
2944,05/03/18,17,12104,2283,3183,4681,2694
2945,05/03/18,18,11215,2282,3921,5399,2906
2946,05/03/18,19,7923,2279,5717,7228,3273
2947,05/03/18,20,5228,2279,7524,8615,3788
2948,05/03/18,21,5191,2281,7890,8983,3969
2949,05/03/18,22,5247,2281,7458,8379,3797
2950,05/03/18,23,5193,2281,5578,8764,3453
2951,05/03/18,24,5162,2283,4816,8206,3035
2952,05/04/18,1,4938,2283,4284,7686,2844
2953,05/04/18,2,4560,2284,4365,6967,2858
2954,05/04/18,3,3449,2283,5450,6591,2788
2955,05/04/18,4,4239,2282,3923,7161,2791
2956,05/04/18,5,3781,2281,4045,7782,2898
2957,05/04/18,6,3350,2281,5038,8180,3086
2958,05/04/18,7,4099,2281,5445,8548,3126
2959,05/04/18,8,7554,2283,4699,7133,3139
2960,05/04/18,9,10793,2284,3793,4968,3011
2961,05/04/18,10,11756,2283,3713,4233,2866
2962,05/04/18,11,12367,2282,3654,4158,2766
2963,05/04/18,12,12856,2282,3679,4018,2631
2964,05/04/18,13,12799,2283,3772,4201,2633
2965,05/04/18,14,12725,2282,4062,4514,2807
2966,05/04/18,15,12326,2283,4682,4980,2823
2967,05/04/18,16,11879,2284,5431,5529,2798
2968,05/04/18,17,10796,2285,6944,5745,3021
2969,05/04/18,18,9069,2285,7650,7109,3187
2970,05/04/18,19,5519,2285,9677,8288,3625
2971,05/04/18,20,3044,2284,11128,8935,4028
2972,05/04/18,21,3137,2280,11086,9156,4025
2973,05/04/18,22,3710,2283,9391,9168,3922
2974,05/04/18,23,3973,2284,7629,9240,3302
2975,05/04/18,24,3496,2284,6638,8765,3145
2976,05/05/18,1,3120,2284,5865,8870,2778
2977,05/05/18,2,2990,2285,4721,8882,2700
2978,05/05/18,3,2034,2285,5479,8420,2601
2979,05/05/18,4,2886,2285,4183,8325,2679
2980,05/05/18,5,2688,2284,4064,8510,2793
2981,05/05/18,6,2641,2285,4379,8313,2958
2982,05/05/18,7,3464,2285,3796,8357,2904
2983,05/05/18,8,7012,2283,2980,6382,2816
2984,05/05/18,9,10197,2283,2237,4801,2742
2985,05/05/18,10,11283,2283,2089,4432,2630
2986,05/05/18,11,11854,2282,2160,4042,2580
2987,05/05/18,12,12245,2282,2418,3760,2532
2988,05/05/18,13,11976,2282,2891,4195,2529
2989,05/05/18,14,11744,2282,3226,4937,2510
2990,05/05/18,15,11652,2282,3751,5278,2559
2991,05/05/18,16,11180,2283,4634,5722,2553
2992,05/05/18,17,9380,2282,6106,6552,2792
2993,05/05/18,18,7856,2284,7301,7352,2791
2994,05/05/18,19,5073,2285,9291,7731,3222
2995,05/05/18,20,3400,2285,10630,7729,3673
2996,05/05/18,21,3726,2284,9827,8419,3873
2997,05/05/18,22,3741,2283,8544,8981,3691
2998,05/05/18,23,3876,2282,6683,9450,3099
2999,05/05/18,24,3814,2283,5918,8553,2987
3000,05/06/18,1,3931,2283,4381,8696,2838
3001,05/06/18,2,4066,2284,3872,8245,2721
3002,05/06/18,3,2942,2284,4534,8047,2742
3003,05/06/18,4,4064,2283,3043,7872,2633
3004,05/06/18,5,4042,2283,2970,7945,2736
3005,05/06/18,6,4188,2283,2936,7824,2911
3006,05/06/18,7,4298,2284,2646,7840,2932
3007,05/06/18,8,6313,2284,1179,7614,2771
3008,05/06/18,9,8765,2285,758,5904,2729
3009,05/06/18,10,10514,2284,799,4123,2720
3010,05/06/18,11,11451,2284,1051,3170,2586
3011,05/06/18,12,11667,2285,1168,3129,2556
3012,05/06/18,13,11935,2284,1388,3146,2509
3013,05/06/18,14,11746,2284,1803,3624,2538
3014,05/06/18,15,11865,2285,2178,4129,2528
3015,05/06/18,16,10964,2285,2829,5325,2663
3016,05/06/18,17,9678,2285,3709,6782,2825
3017,05/06/18,18,8737,2286,4969,7493,2877
3018,05/06/18,19,7275,2286,6073,7878,3019
3019,05/06/18,20,5732,2286,6858,8520,3455
3020,05/06/18,21,5475,2286,6859,9579,3443
3021,05/06/18,22,5453,2286,6058,9642,3149
3022,05/06/18,23,5281,2285,5027,9100,2833
3023,05/06/18,24,5317,2285,3514,8682,2725
3024,05/07/18,1,5733,2284,2665,8213,2598
3025,05/07/18,2,6193,2282,2177,7456,2515
3026,05/07/18,3,5378,2284,2841,7092,2378
3027,05/07/18,4,5966,2284,1943,7321,2456
3028,05/07/18,5,5974,2284,1919,7564,2680
3029,05/07/18,6,6103,2286,2555,7904,2924
3030,05/07/18,7,6672,2286,2924,8594,2926
3031,05/07/18,8,9592,2285,3179,6645,2852
3032,05/07/18,9,12486,2284,2810,4435,2707
3033,05/07/18,10,13019,2284,3010,3797,2602
3034,05/07/18,11,13609,2284,3147,3318,2452
3035,05/07/18,12,13625,2283,3429,3186,2639
3036,05/07/18,13,13806,2282,3722,3136,2574
3037,05/07/18,14,14404,2282,3795,2960,2602
3038,05/07/18,15,15056,2283,4079,2493,2684
3039,05/07/18,16,15033,2285,4381,2977,2764
3040,05/07/18,17,14547,2285,5257,3550,2816
3041,05/07/18,18,13368,2286,6248,4428,3065
3042,05/07/18,19,9734,2286,7845,6477,3321
3043,05/07/18,20,6547,2286,9201,8299,3464
3044,05/07/18,21,6232,2284,8981,9211,3485
3045,05/07/18,22,6040,2285,8226,8897,3313
3046,05/07/18,23,6005,2284,6551,8275,3025
3047,05/07/18,24,5789,2285,4891,8179,2815
3048,05/08/18,1,5584,2286,3966,8256,2590
3049,05/08/18,2,5583,2285,3338,7798,2692
3050,05/08/18,3,4700,2283,4020,7360,2806
3051,05/08/18,4,5264,2284,3010,7645,2761
3052,05/08/18,5,4987,2285,2866,8428,2726
3053,05/08/18,6,4677,2285,3971,8589,2891
3054,05/08/18,7,5042,2285,4476,9121,2982
3055,05/08/18,8,8391,2286,4232,7169,2964
3056,05/08/18,9,11052,2285,3732,5242,2920
3057,05/08/18,10,12430,2285,3447,4468,2551
3058,05/08/18,11,12298,2285,4183,3951,2470
3059,05/08/18,12,12501,2284,4553,3553,2511
3060,05/08/18,13,12463,2283,4722,3738,2625
3061,05/08/18,14,12219,2284,5275,4339,2648
3062,05/08/18,15,13074,2285,5013,4405,2659
3063,05/08/18,16,13672,2285,5187,4216,2861
3064,05/08/18,17,13334,2286,5638,5122,2824
3065,05/08/18,18,11775,2286,6297,6433,3187
3066,05/08/18,19,8850,2285,8150,7472,3398
3067,05/08/18,20,6526,2286,9302,8434,3727
3068,05/08/18,21,6448,2286,9176,8594,3951
3069,05/08/18,22,6473,2284,7711,8715,3891
3070,05/08/18,23,6661,2284,6092,8093,3585
3071,05/08/18,24,6390,2285,4787,7796,3194
3072,05/09/18,1,5943,2284,4204,7675,2902
3073,05/09/18,2,5692,2283,3598,7738,2851
3074,05/09/18,3,4732,2284,3987,7723,2778
3075,05/09/18,4,5437,2285,2739,8055,2729
3076,05/09/18,5,4973,2285,2896,8543,2879
3077,05/09/18,6,4990,2285,3796,8633,2988
3078,05/09/18,7,6013,2285,4043,8886,2983
3079,05/09/18,8,9647,2286,2792,7714,2770
3080,05/09/18,9,12846,2285,2188,5321,2574
3081,05/09/18,10,14080,2286,2274,4073,2533
3082,05/09/18,11,14735,2286,2532,3328,2561
3083,05/09/18,12,14925,2284,2538,3481,2599
3084,05/09/18,13,14834,2284,2571,3768,2602
3085,05/09/18,14,14658,2285,2854,4417,2654
3086,05/09/18,15,15010,2285,3238,4237,2668
3087,05/09/18,16,15093,2284,3602,5016,2671
3088,05/09/18,17,14776,2286,3988,5715,2699
3089,05/09/18,18,12983,2286,5479,6584,2760
3090,05/09/18,19,9120,2286,7642,7845,3136
3091,05/09/18,20,6395,2286,9103,8601,3503
3092,05/09/18,21,6136,2286,9444,8981,3428
3093,05/09/18,22,6084,2286,8186,9350,3163
3094,05/09/18,23,6171,2285,6298,9153,2961
3095,05/09/18,24,6118,2286,4309,9177,2980
3096,05/10/18,1,6171,2286,3446,8576,2882
3097,05/10/18,2,6042,2285,3081,8170,2866
3098,05/10/18,3,5006,2285,3625,8152,2741
3099,05/10/18,4,5494,2286,2946,8036,2753
3100,05/10/18,5,5169,2285,3003,8452,2802
3101,05/10/18,6,5140,2285,3898,8811,2822
3102,05/10/18,7,6185,2286,4145,8859,2953
3103,05/10/18,8,9682,2287,3459,7456,2731
3104,05/10/18,9,12629,2285,2790,5438,2549
3105,05/10/18,10,14094,2285,2293,4362,2502
3106,05/10/18,11,14969,2284,2303,3556,2515
3107,05/10/18,12,15176,2283,2246,3627,2481
3108,05/10/18,13,15302,2284,2275,3716,2474
3109,05/10/18,14,15539,2284,2344,3990,2468
3110,05/10/18,15,15735,2284,2637,3978,2538
3111,05/10/18,16,15553,2285,3217,4121,2611
3112,05/10/18,17,14658,2286,3936,4800,2730
3113,05/10/18,18,11994,2286,5644,6232,2843
3114,05/10/18,19,8805,2285,7481,7207,2996
3115,05/10/18,20,6509,2286,8347,8286,3314
3116,05/10/18,21,6040,2287,8473,9290,3322
3117,05/10/18,22,6260,2287,7243,9261,3216
3118,05/10/18,23,6223,2286,5400,9175,3013
3119,05/10/18,24,6550,2286,3875,8699,2934
3120,05/11/18,1,6590,2285,2827,8248,2955
3121,05/11/18,2,6497,2285,2495,7717,2815
3122,05/11/18,3,5438,2285,3017,7643,2824
3123,05/11/18,4,5940,2286,2141,7688,2894
3124,05/11/18,5,5541,2285,2428,8165,2888
3125,05/11/18,6,5606,2286,3199,8480,2965
3126,05/11/18,7,6594,2286,3296,8875,3064
3127,05/11/18,8,10142,2287,2833,7244,2808
3128,05/11/18,9,13058,2286,2298,4918,2851
3129,05/11/18,10,14715,2286,1940,4007,2625
3130,05/11/18,11,16165,2285,1935,2606,2553
3131,05/11/18,12,15783,2283,1843,2809,2565
3132,05/11/18,13,15694,2282,1980,2508,2585
3133,05/11/18,14,16223,2283,1659,2699,2571
3134,05/11/18,15,16030,2281,1898,2670,2594
3135,05/11/18,16,15381,2281,2491,2785,2782
3136,05/11/18,17,14258,2281,2825,4017,2789
3137,05/11/18,18,12570,2281,3607,5329,2922
3138,05/11/18,19,8981,2280,5349,7480,3132
3139,05/11/18,20,6008,2280,6422,9278,3591
3140,05/11/18,21,5233,2280,7007,9787,3719
3141,05/11/18,22,5007,2280,6417,9992,3545
3142,05/11/18,23,4641,2279,5475,9943,3379
3143,05/11/18,24,4014,2278,4689,9798,3355
3144,05/12/18,1,3565,2278,4384,9484,3306
3145,05/12/18,2,3485,2278,3475,9693,3238
3146,05/12/18,3,2673,2277,3746,9517,2995
3147,05/12/18,4,3875,2278,2590,9135,2988
3148,05/12/18,5,3924,2279,2769,9097,2880
3149,05/12/18,6,3880,2279,3042,9155,3015
3150,05/12/18,7,5005,2280,2476,8954,3007
3151,05/12/18,8,8978,2281,2466,5516,2904
3152,05/12/18,9,11711,2280,2301,3395,2876
3153,05/12/18,10,13234,2280,2148,2353,2810
3154,05/12/18,11,13772,2281,2108,1892,2781
3155,05/12/18,12,13653,2281,1876,2216,2626
3156,05/12/18,13,13800,2280,1529,2212,2671
3157,05/12/18,14,13760,2280,1429,2364,2651
3158,05/12/18,15,14056,2280,1505,2119,2610
3159,05/12/18,16,13991,2279,1765,2216,2614
3160,05/12/18,17,14130,2278,1907,2499,2578
3161,05/12/18,18,12925,2278,2303,3962,2728
3162,05/12/18,19,9597,2278,3442,6015,3211
3163,05/12/18,20,6191,2277,4436,8690,3761
3164,05/12/18,21,5843,2277,4570,9684,3892
3165,05/12/18,22,6252,2278,4329,9142,3567
3166,05/12/18,23,6342,2278,3787,8518,3378
3167,05/12/18,24,6001,2278,3142,8002,3258
3168,05/13/18,1,5782,2278,2492,7797,3115
3169,05/13/18,2,5456,2280,1694,7997,3075
3170,05/13/18,3,4632,2279,2521,7763,2697
3171,05/13/18,4,5508,2279,1737,7637,2591
3172,05/13/18,5,5551,2280,1826,7478,2663
3173,05/13/18,6,5682,2280,1852,7397,2723
3174,05/13/18,7,6766,2278,1759,6637,2777
3175,05/13/18,8,9804,2279,1511,4279,2679
3176,05/13/18,9,11242,2279,1533,3200,2575
3177,05/13/18,10,12413,2279,1542,2118,2588
3178,05/13/18,11,13064,2279,1456,1405,2512
3179,05/13/18,12,13025,2279,1452,921,2555
3180,05/13/18,13,12841,2278,1465,705,2487
3181,05/13/18,14,12936,2278,1422,482,2521
3182,05/13/18,15,12893,2279,1419,652,2566
3183,05/13/18,16,12931,2277,1546,1009,2603
3184,05/13/18,17,12916,2277,1724,1895,2577
3185,05/13/18,18,12526,2279,2258,2979,2636
3186,05/13/18,19,9429,2280,2867,6201,2751
3187,05/13/18,20,6884,2279,3698,8100,3558
3188,05/13/18,21,6357,2280,4030,9317,3818
3189,05/13/18,22,6462,2281,3527,9373,3583
3190,05/13/18,23,6476,2281,2943,8727,3213
3191,05/13/18,24,6248,2281,2312,8043,2945
3192,05/14/18,1,5983,2281,1651,7802,2972
3193,05/14/18,2,5792,2279,1495,7678,2826
3194,05/14/18,3,4576,2278,2379,7797,2642
3195,05/14/18,4,5170,2279,1657,7794,2646
3196,05/14/18,5,4874,2279,1862,8223,2664
3197,05/14/18,6,5104,2279,2527,8167,2992
3198,05/14/18,7,6365,2280,2679,8195,3158
3199,05/14/18,8,9823,2282,2922,5981,3047
3200,05/14/18,9,12280,2282,2782,4203,2720
3201,05/14/18,10,12902,2282,2820,3857,2607
3202,05/14/18,11,13255,2282,2797,3608,2536
3203,05/14/18,12,13441,2280,2631,3254,2559
3204,05/14/18,13,13402,2278,2526,3283,2571
3205,05/14/18,14,12956,2278,2668,3690,2750
3206,05/14/18,15,13088,2279,2653,3772,2726
3207,05/14/18,16,12907,2278,3149,3765,2783
3208,05/14/18,17,13019,2277,3652,3470,2827
3209,05/14/18,18,11902,2278,4271,4523,2983
3210,05/14/18,19,8580,2279,5864,6567,3392
3211,05/14/18,20,5569,2279,7425,8492,3614
3212,05/14/18,21,5478,2280,7207,9564,3834
3213,05/14/18,22,5676,2281,6081,9631,3690
3214,05/14/18,23,5541,2280,4997,9083,3370
3215,05/14/18,24,5433,2281,3655,8602,3261
3216,05/15/18,1,5223,2280,2559,8876,2991
3217,05/15/18,2,4956,2279,2241,8565,2975
3218,05/15/18,3,4060,2278,2962,8477,2682
3219,05/15/18,4,4910,2277,1946,8410,2645
3220,05/15/18,5,4592,2278,2324,8715,2775
3221,05/15/18,6,4506,2279,3427,8605,3059
3222,05/15/18,7,5510,2281,3721,8818,3123
3223,05/15/18,8,8917,2281,3431,6934,3034
3224,05/15/18,9,11905,2282,2884,4795,2946
3225,05/15/18,10,12916,2282,2713,4236,2747
3226,05/15/18,11,13307,2280,2593,3749,2514
3227,05/15/18,12,13496,2276,2457,3040,2549
3228,05/15/18,13,13710,2276,2613,2370,2574
3229,05/15/18,14,14281,2275,2703,2099,2522
3230,05/15/18,15,14695,2274,3023,1375,2669
3231,05/15/18,16,14462,2274,3338,1636,2848
3232,05/15/18,17,13751,2276,3795,2691,2848
3233,05/15/18,18,12332,2277,4065,4316,3110
3234,05/15/18,19,8264,2277,6323,6885,3246
3235,05/15/18,20,5003,2277,8630,8088,3767
3236,05/15/18,21,4704,2277,8690,9052,3852
3237,05/15/18,22,4669,2276,7515,9504,3561
3238,05/15/18,23,4288,2277,5999,9475,3408
3239,05/15/18,24,4285,2279,4401,9243,3249
3240,05/16/18,1,4361,2281,3012,9261,3266
3241,05/16/18,2,4374,2280,2299,9151,3133
3242,05/16/18,3,3647,2278,2901,9075,2747
3243,05/16/18,4,4838,2278,1958,8614,2721
3244,05/16/18,5,4973,2278,2269,8483,2899
3245,05/16/18,6,4802,2278,3245,8548,3322
3246,05/16/18,7,6019,2278,3547,8525,3290
3247,05/16/18,8,9684,2279,2932,6674,3302
3248,05/16/18,9,12272,2274,2662,4923,2970
3249,05/16/18,10,13046,2275,2557,4662,2763
3250,05/16/18,11,13133,2275,2695,4468,2539
3251,05/16/18,12,13147,2274,2544,4477,2480
3252,05/16/18,13,13514,2273,2590,3897,2460
3253,05/16/18,14,13867,2274,2828,3555,2447
3254,05/16/18,15,14226,2274,2661,3519,2490
3255,05/16/18,16,14362,2274,3003,3148,2536
3256,05/16/18,17,14277,2275,3359,3063,2733
3257,05/16/18,18,13110,2277,3692,4056,2893
3258,05/16/18,19,9430,2278,4792,6755,3433
3259,05/16/18,20,6107,2278,6390,9001,3653
3260,05/16/18,21,5767,2279,6259,10028,4013
3261,05/16/18,22,6208,2279,5057,9983,3866
3262,05/16/18,23,6399,2278,3843,9364,3521
3263,05/16/18,24,6159,2279,3189,8552,3284
3264,05/17/18,1,6140,2279,2393,8395,2995
3265,05/17/18,2,6183,2279,1887,7979,2911
3266,05/17/18,3,5095,2279,2543,8281,2561
3267,05/17/18,4,5729,2279,1592,8464,2574
3268,05/17/18,5,5404,2280,1694,8748,2762
3269,05/17/18,6,5269,2279,2282,9059,3151
3270,05/17/18,7,6341,2278,2604,9113,3207
3271,05/17/18,8,10464,2279,2230,6532,2961
3272,05/17/18,9,13255,2280,1837,4550,2649
3273,05/17/18,10,14180,2280,1980,3744,2576
3274,05/17/18,11,14466,2280,1891,3523,2463
3275,05/17/18,12,14443,2280,1723,3494,2408
3276,05/17/18,13,14524,2280,1688,3365,2383
3277,05/17/18,14,15031,2280,1634,3225,2400
3278,05/17/18,15,15618,2280,1604,2721,2692
3279,05/17/18,16,15708,2280,1814,2881,2765
3280,05/17/18,17,15515,2279,2355,3210,2831
3281,05/17/18,18,14222,2280,2528,4256,3055
3282,05/17/18,19,10830,2281,3390,6860,3445
3283,05/17/18,20,7298,2281,4724,9509,3718
3284,05/17/18,21,6716,2280,5200,10263,3961
3285,05/17/18,22,6599,2281,4288,10591,3841
3286,05/17/18,23,6358,2281,3251,10309,3394
3287,05/17/18,24,6387,2284,2528,9278,3138
3288,05/18/18,1,6503,2283,2279,8077,3048
3289,05/18/18,2,6510,2282,1776,7965,2768
3290,05/18/18,3,5676,2281,2511,7579,2650
3291,05/18/18,4,6359,2280,1541,7697,2638
3292,05/18/18,5,6097,2280,1980,7679,2933
3293,05/18/18,6,6248,2282,2318,8154,3198
3294,05/18/18,7,7456,2281,2539,7914,3459
3295,05/18/18,8,11111,2281,2470,5651,3208
3296,05/18/18,9,13803,2281,2448,3646,3018
3297,05/18/18,10,14549,2282,2494,3158,2818
3298,05/18/18,11,14757,2281,2460,3210,2472
3299,05/18/18,12,14601,2281,2307,3169,2382
3300,05/18/18,13,14426,2282,2184,3066,2380
3301,05/18/18,14,14170,2281,2206,3315,2413
3302,05/18/18,15,14712,2280,2158,2873,2475
3303,05/18/18,16,15713,2280,2609,1662,2573
3304,05/18/18,17,15604,2281,2757,2172,2682
3305,05/18/18,18,13618,2281,3214,4168,2815
3306,05/18/18,19,10353,2281,3914,6802,3443
3307,05/18/18,20,7481,2282,5198,9007,3815
3308,05/18/18,21,6891,2283,5179,9819,4015
3309,05/18/18,22,6754,2282,4471,9947,3818
3310,05/18/18,23,6624,2282,3695,9494,3504
3311,05/18/18,24,6444,2282,2926,8994,3097
3312,05/19/18,1,6614,2281,1846,8567,3202
3313,05/19/18,2,6554,2280,1670,7839,3197
3314,05/19/18,3,5549,2279,2277,7613,3144
3315,05/19/18,4,6113,2280,1380,7669,3118
3316,05/19/18,5,5853,2280,1366,7857,3289
3317,05/19/18,6,5852,2280,1494,7963,3495
3318,05/19/18,7,6996,2279,1567,7172,3403
3319,05/19/18,8,10375,2280,1310,5069,2871
3320,05/19/18,9,13093,2280,1359,2947,2793
3321,05/19/18,10,14267,2280,1319,2137,2713
3322,05/19/18,11,14977,2280,1156,1693,2438
3323,05/19/18,12,15467,2281,1084,1270,2318
3324,05/19/18,13,15127,2280,1173,1180,2312
3325,05/19/18,14,15252,2279,1303,663,2334
