,Hour Ending,LMP,UTC timestamp,ba_name,freq,market
2219,12.0,28.38076,2018-01-24 10:45:00+00:00,CAISO,15-minute,RTPD
2220,13.0,28.51356,2018-01-24 11:00:00+00:00,CAISO,15-minute,RTPD
2221,14.0,29.31779,2018-01-24 11:15:00+00:00,CAISO,15-minute,RTPD
2222,15.0,30.32832,2018-01-24 11:30:00+00:00,CAISO,15-minute,RTPD
2223,16.0,30.38168,2018-01-24 11:45:00+00:00,CAISO,15-minute,RTPD
2224,17.0,27.44825,2018-01-24 12:00:00+00:00,CAISO,15-minute,RTPD
2225,18.0,34.71285,2018-01-24 12:15:00+00:00,CAISO,15-minute,RTPD
2226,19.0,41.60556,2018-01-24 12:30:00+00:00,CAISO,15-minute,RTPD
2227,20.0,35.20712,2018-01-24 12:45:00+00:00,CAISO,15-minute,RTPD
2228,21.0,25.25033,2018-01-24 13:00:00+00:00,CAISO,15-minute,RTPD
2229,22.0,29.57359,2018-01-24 13:15:00+00:00,CAISO,15-minute,RTPD
2230,23.0,44.46142,2018-01-24 13:30:00+00:00,CAISO,15-minute,RTPD
2231,24.0,84.50551,2018-01-24 13:45:00+00:00,CAISO,15-minute,RTPD
2232,25.0,30.35212,2018-01-24 14:00:00+00:00,CAISO,15-minute,RTPD
2233,26.0,46.31932,2018-01-24 14:15:00+00:00,CAISO,15-minute,RTPD
2234,27.0,45.97225,2018-01-24 14:30:00+00:00,CAISO,15-minute,RTPD
2235,28.0,53.95398,2018-01-24 14:45:00+00:00,CAISO,15-minute,RTPD
2236,29.0,45.57588,2018-01-24 15:00:00+00:00,CAISO,15-minute,RTPD
2237,30.0,39.06747,2018-01-24 15:15:00+00:00,CAISO,15-minute,RTPD
2238,31.0,31.08916,2018-01-24 15:30:00+00:00,CAISO,15-minute,RTPD
2239,32.0,44.02348,2018-01-24 15:45:00+00:00,CAISO,15-minute,RTPD
2240,33.0,35.61725,2018-01-24 16:00:00+00:00,CAISO,15-minute,RTPD
2241,34.0,40.01631,2018-01-24 16:15:00+00:00,CAISO,15-minute,RTPD
2242,35.0,23.02031,2018-01-24 16:30:00+00:00,CAISO,15-minute,RTPD
2243,36.0,19.65096,2018-01-24 16:45:00+00:00,CAISO,15-minute,RTPD
2244,37.0,32.73427,2018-01-24 17:00:00+00:00,CAISO,15-minute,RTPD
2245,38.0,28.79943,2018-01-24 17:15:00+00:00,CAISO,15-minute,RTPD
2246,39.0,24.5908,2018-01-24 17:30:00+00:00,CAISO,15-minute,RTPD
2247,40.0,31.01246,2018-01-24 17:45:00+00:00,CAISO,15-minute,RTPD
2248,41.0,28.79737,2018-01-24 18:00:00+00:00,CAISO,15-minute,RTPD
2249,42.0,23.13888,2018-01-24 18:15:00+00:00,CAISO,15-minute,RTPD
2250,43.0,26.08524,2018-01-24 18:30:00+00:00,CAISO,15-minute,RTPD
2251,44.0,23.39152,2018-01-24 18:45:00+00:00,CAISO,15-minute,RTPD
2252,45.0,25.71676,2018-01-24 19:00:00+00:00,CAISO,15-minute,RTPD
2253,46.0,25.35788,2018-01-24 19:15:00+00:00,CAISO,15-minute,RTPD
2254,47.0,22.1092,2018-01-24 19:30:00+00:00,CAISO,15-minute,RTPD
2255,48.0,22.12981,2018-01-24 19:45:00+00:00,CAISO,15-minute,RTPD
2256,49.0,21.27787,2018-01-24 20:00:00+00:00,CAISO,15-minute,RTPD
2257,50.0,23.18201,2018-01-24 20:15:00+00:00,CAISO,15-minute,RTPD
2258,51.0,23.76897,2018-01-24 20:30:00+00:00,CAISO,15-minute,RTPD
2259,52.0,24.48924,2018-01-24 20:45:00+00:00,CAISO,15-minute,RTPD
2260,53.0,23.70605,2018-01-24 21:00:00+00:00,CAISO,15-minute,RTPD
2261,54.0,23.6734,2018-01-24 21:15:00+00:00,CAISO,15-minute,RTPD
2262,55.0,23.81063,2018-01-24 21:30:00+00:00,CAISO,15-minute,RTPD
2263,56.0,25.53686,2018-01-24 21:45:00+00:00,CAISO,15-minute,RTPD
2264,57.0,24.33049,2018-01-24 22:00:00+00:00,CAISO,15-minute,RTPD
2265,58.0,22.56448,2018-01-24 22:15:00+00:00,CAISO,15-minute,RTPD
2266,59.0,21.16438,2018-01-24 22:30:00+00:00,CAISO,15-minute,RTPD
2267,60.0,22.84161,2018-01-24 22:45:00+00:00,CAISO,15-minute,RTPD
2268,61.0,19.73838,2018-01-24 23:00:00+00:00,CAISO,15-minute,RTPD
2269,62.0,20.04208,2018-01-24 23:15:00+00:00,CAISO,15-minute,RTPD
2270,63.0,28.82338,2018-01-24 23:30:00+00:00,CAISO,15-minute,RTPD
2271,64.0,52.017,2018-01-24 23:45:00+00:00,CAISO,15-minute,RTPD
2272,65.0,21.40486,2018-01-25 00:00:00+00:00,CAISO,15-minute,RTPD
2273,66.0,23.98623,2018-01-25 00:15:00+00:00,CAISO,15-minute,RTPD
2274,67.0,49.96451,2018-01-25 00:30:00+00:00,CAISO,15-minute,RTPD
2275,68.0,51.10528,2018-01-25 00:45:00+00:00,CAISO,15-minute,RTPD
2276,69.0,51.10528,2018-01-25 01:00:00+00:00,CAISO,15-minute,RTPD
2277,70.0,35.2264,2018-01-25 01:15:00+00:00,CAISO,15-minute,RTPD
2278,71.0,54.24816,2018-01-25 01:30:00+00:00,CAISO,15-minute,RTPD
2279,72.0,52.61766,2018-01-25 01:45:00+00:00,CAISO,15-minute,RTPD
2280,73.0,59.51862,2018-01-25 02:00:00+00:00,CAISO,15-minute,RTPD
2281,74.0,49.98132,2018-01-25 02:15:00+00:00,CAISO,15-minute,RTPD
2282,75.0,60.58553,2018-01-25 02:30:00+00:00,CAISO,15-minute,RTPD
2283,76.0,48.04761,2018-01-25 02:45:00+00:00,CAISO,15-minute,RTPD
2284,77.0,61.63234,2018-01-25 03:00:00+00:00,CAISO,15-minute,RTPD
2285,78.0,44.68937,2018-01-25 03:15:00+00:00,CAISO,15-minute,RTPD
2286,79.0,41.82514,2018-01-25 03:30:00+00:00,CAISO,15-minute,RTPD
2287,80.0,34.15462,2018-01-25 03:45:00+00:00,CAISO,15-minute,RTPD
2288,81.0,47.81225,2018-01-25 04:00:00+00:00,CAISO,15-minute,RTPD
2289,82.0,41.41982,2018-01-25 04:15:00+00:00,CAISO,15-minute,RTPD
2290,83.0,35.43273,2018-01-25 04:30:00+00:00,CAISO,15-minute,RTPD
2291,84.0,28.70792,2018-01-25 04:45:00+00:00,CAISO,15-minute,RTPD
2292,85.0,43.9137,2018-01-25 05:00:00+00:00,CAISO,15-minute,RTPD
2293,86.0,33.69913,2018-01-25 05:15:00+00:00,CAISO,15-minute,RTPD
2294,87.0,29.18419,2018-01-25 05:30:00+00:00,CAISO,15-minute,RTPD
2295,88.0,21.41376,2018-01-25 05:45:00+00:00,CAISO,15-minute,RTPD
2296,89.0,51.30988,2018-01-25 06:00:00+00:00,CAISO,15-minute,RTPD
2297,90.0,30.33582,2018-01-25 06:15:00+00:00,CAISO,15-minute,RTPD
2298,91.0,30.60275,2018-01-25 06:30:00+00:00,CAISO,15-minute,RTPD
2299,92.0,22.2039,2018-01-25 06:45:00+00:00,CAISO,15-minute,RTPD
2300,93.0,28.19058,2018-01-25 07:00:00+00:00,CAISO,15-minute,RTPD
2301,94.0,31.55986,2018-01-25 07:15:00+00:00,CAISO,15-minute,RTPD
2302,95.0,24.68705,2018-01-25 07:30:00+00:00,CAISO,15-minute,RTPD
2303,96.0,22.72008,2018-01-25 07:45:00+00:00,CAISO,15-minute,RTPD
2304,1.0,42.52296,2018-01-25 08:00:00+00:00,CAISO,15-minute,RTPD
2305,2.0,36.11508,2018-01-25 08:15:00+00:00,CAISO,15-minute,RTPD
2306,3.0,31.54165,2018-01-25 08:30:00+00:00,CAISO,15-minute,RTPD
2307,4.0,37.91544,2018-01-25 08:45:00+00:00,CAISO,15-minute,RTPD
2308,5.0,39.53825,2018-01-25 09:00:00+00:00,CAISO,15-minute,RTPD
2309,6.0,42.63612,2018-01-25 09:15:00+00:00,CAISO,15-minute,RTPD
2310,7.0,38.26055,2018-01-25 09:30:00+00:00,CAISO,15-minute,RTPD
2311,8.0,36.49528,2018-01-25 09:45:00+00:00,CAISO,15-minute,RTPD
2312,9.0,37.82575,2018-01-25 10:00:00+00:00,CAISO,15-minute,RTPD
2313,10.0,37.1023,2018-01-25 10:15:00+00:00,CAISO,15-minute,RTPD
2314,11.0,36.68503,2018-01-25 10:30:00+00:00,CAISO,15-minute,RTPD
2315,12.0,36.58579,2018-01-25 10:45:00+00:00,CAISO,15-minute,RTPD
2316,13.0,32.10995,2018-01-25 11:00:00+00:00,CAISO,15-minute,RTPD
2317,14.0,32.06527,2018-01-25 11:15:00+00:00,CAISO,15-minute,RTPD
2318,15.0,37.26259,2018-01-25 11:30:00+00:00,CAISO,15-minute,RTPD
2319,16.0,38.2219,2018-01-25 11:45:00+00:00,CAISO,15-minute,RTPD
2320,17.0,37.14677,2018-01-25 12:00:00+00:00,CAISO,15-minute,RTPD
2321,18.0,37.0809,2018-01-25 12:15:00+00:00,CAISO,15-minute,RTPD
2322,19.0,38.26956,2018-01-25 12:30:00+00:00,CAISO,15-minute,RTPD
2323,20.0,43.76226,2018-01-25 12:45:00+00:00,CAISO,15-minute,RTPD
2324,21.0,30.19511,2018-01-25 13:00:00+00:00,CAISO,15-minute,RTPD
2325,22.0,39.61597,2018-01-25 13:15:00+00:00,CAISO,15-minute,RTPD
2326,23.0,46.0584,2018-01-25 13:30:00+00:00,CAISO,15-minute,RTPD
2327,24.0,50.19136,2018-01-25 13:45:00+00:00,CAISO,15-minute,RTPD
2328,25.0,46.70741,2018-01-25 14:00:00+00:00,CAISO,15-minute,RTPD
2329,26.0,57.226,2018-01-25 14:15:00+00:00,CAISO,15-minute,RTPD
2330,27.0,57.53991,2018-01-25 14:30:00+00:00,CAISO,15-minute,RTPD
2331,28.0,53.80411,2018-01-25 14:45:00+00:00,CAISO,15-minute,RTPD
2332,29.0,49.43683,2018-01-25 15:00:00+00:00,CAISO,15-minute,RTPD
2333,30.0,45.44491,2018-01-25 15:15:00+00:00,CAISO,15-minute,RTPD
2334,31.0,31.50867,2018-01-25 15:30:00+00:00,CAISO,15-minute,RTPD
2335,32.0,49.49129,2018-01-25 15:45:00+00:00,CAISO,15-minute,RTPD
2336,33.0,56.79033,2018-01-25 16:00:00+00:00,CAISO,15-minute,RTPD
2337,34.0,43.4196,2018-01-25 16:15:00+00:00,CAISO,15-minute,RTPD
2338,35.0,29.60347,2018-01-25 16:30:00+00:00,CAISO,15-minute,RTPD
2339,36.0,23.97883,2018-01-25 16:45:00+00:00,CAISO,15-minute,RTPD
2340,37.0,45.84796,2018-01-25 17:00:00+00:00,CAISO,15-minute,RTPD
2341,38.0,28.49278,2018-01-25 17:15:00+00:00,CAISO,15-minute,RTPD
2342,39.0,26.10637,2018-01-25 17:30:00+00:00,CAISO,15-minute,RTPD
2343,40.0,24.60955,2018-01-25 17:45:00+00:00,CAISO,15-minute,RTPD
2344,41.0,29.114,2018-01-25 18:00:00+00:00,CAISO,15-minute,RTPD
2345,42.0,25.92055,2018-01-25 18:15:00+00:00,CAISO,15-minute,RTPD
2346,43.0,24.7704,2018-01-25 18:30:00+00:00,CAISO,15-minute,RTPD
2347,44.0,24.70961,2018-01-25 18:45:00+00:00,CAISO,15-minute,RTPD
2348,45.0,24.40368,2018-01-25 19:00:00+00:00,CAISO,15-minute,RTPD
2349,46.0,23.81771,2018-01-25 19:15:00+00:00,CAISO,15-minute,RTPD
2350,47.0,21.07071,2018-01-25 19:30:00+00:00,CAISO,15-minute,RTPD
2351,48.0,21.09072,2018-01-25 19:45:00+00:00,CAISO,15-minute,RTPD
2352,49.0,24.21126,2018-01-25 20:00:00+00:00,CAISO,15-minute,RTPD
2353,50.0,23.02875,2018-01-25 20:15:00+00:00,CAISO,15-minute,RTPD
2354,51.0,24.42618,2018-01-25 20:30:00+00:00,CAISO,15-minute,RTPD
2355,52.0,20.80655,2018-01-25 20:45:00+00:00,CAISO,15-minute,RTPD
2356,53.0,21.77448,2018-01-25 21:00:00+00:00,CAISO,15-minute,RTPD
2357,54.0,21.335,2018-01-25 21:15:00+00:00,CAISO,15-minute,RTPD
2358,55.0,23.51779,2018-01-25 21:30:00+00:00,CAISO,15-minute,RTPD
2359,56.0,12.42559,2018-01-25 21:45:00+00:00,CAISO,15-minute,RTPD
2360,57.0,13.4202,2018-01-25 22:00:00+00:00,CAISO,15-minute,RTPD
2361,58.0,16.5334,2018-01-25 22:15:00+00:00,CAISO,15-minute,RTPD
2362,59.0,15.22684,2018-01-25 22:30:00+00:00,CAISO,15-minute,RTPD
2363,60.0,14.56028,2018-01-25 22:45:00+00:00,CAISO,15-minute,RTPD
2364,61.0,0.0,2018-01-25 23:00:00+00:00,CAISO,15-minute,RTPD
2365,62.0,14.75054,2018-01-25 23:15:00+00:00,CAISO,15-minute,RTPD
2366,63.0,21.38697,2018-01-25 23:30:00+00:00,CAISO,15-minute,RTPD
2367,64.0,30.41514,2018-01-25 23:45:00+00:00,CAISO,15-minute,RTPD
2368,65.0,20.11233,2018-01-26 00:00:00+00:00,CAISO,15-minute,RTPD
2369,66.0,21.81913,2018-01-26 00:15:00+00:00,CAISO,15-minute,RTPD
2370,67.0,27.68225,2018-01-26 00:30:00+00:00,CAISO,15-minute,RTPD
2371,68.0,45.27052,2018-01-26 00:45:00+00:00,CAISO,15-minute,RTPD
2372,69.0,36.31509,2018-01-26 01:00:00+00:00,CAISO,15-minute,RTPD
2373,70.0,50.70755,2018-01-26 01:15:00+00:00,CAISO,15-minute,RTPD
2374,71.0,55.07609,2018-01-26 01:30:00+00:00,CAISO,15-minute,RTPD
2375,72.0,54.76552,2018-01-26 01:45:00+00:00,CAISO,15-minute,RTPD
2376,73.0,48.24623,2018-01-26 02:00:00+00:00,CAISO,15-minute,RTPD
2377,74.0,61.75923,2018-01-26 02:15:00+00:00,CAISO,15-minute,RTPD
2378,75.0,61.85094,2018-01-26 02:30:00+00:00,CAISO,15-minute,RTPD
2379,76.0,61.95427,2018-01-26 02:45:00+00:00,CAISO,15-minute,RTPD
2380,77.0,61.61865,2018-01-26 03:00:00+00:00,CAISO,15-minute,RTPD
2381,78.0,61.57592,2018-01-26 03:15:00+00:00,CAISO,15-minute,RTPD
2382,79.0,61.56707,2018-01-26 03:30:00+00:00,CAISO,15-minute,RTPD
2383,80.0,52.68147,2018-01-26 03:45:00+00:00,CAISO,15-minute,RTPD
2384,81.0,52.50409,2018-01-26 04:00:00+00:00,CAISO,15-minute,RTPD
2385,82.0,47.93447,2018-01-26 04:15:00+00:00,CAISO,15-minute,RTPD
2386,83.0,44.90548,2018-01-26 04:30:00+00:00,CAISO,15-minute,RTPD
2387,84.0,46.70569,2018-01-26 04:45:00+00:00,CAISO,15-minute,RTPD
2388,85.0,48.89403,2018-01-26 05:00:00+00:00,CAISO,15-minute,RTPD
2389,86.0,40.96757,2018-01-26 05:15:00+00:00,CAISO,15-minute,RTPD
2390,87.0,41.92579,2018-01-26 05:30:00+00:00,CAISO,15-minute,RTPD
2391,88.0,37.68249,2018-01-26 05:45:00+00:00,CAISO,15-minute,RTPD
2392,89.0,43.54738,2018-01-26 06:00:00+00:00,CAISO,15-minute,RTPD
2393,90.0,42.9026,2018-01-26 06:15:00+00:00,CAISO,15-minute,RTPD
2394,91.0,42.51442,2018-01-26 06:30:00+00:00,CAISO,15-minute,RTPD
2395,92.0,27.53132,2018-01-26 06:45:00+00:00,CAISO,15-minute,RTPD
2396,93.0,43.26091,2018-01-26 07:00:00+00:00,CAISO,15-minute,RTPD
2397,94.0,26.41172,2018-01-26 07:15:00+00:00,CAISO,15-minute,RTPD
2398,95.0,24.44733,2018-01-26 07:30:00+00:00,CAISO,15-minute,RTPD
2399,96.0,21.84457,2018-01-26 07:45:00+00:00,CAISO,15-minute,RTPD
2400,1.0,25.31381,2018-01-26 08:00:00+00:00,CAISO,15-minute,RTPD
2401,2.0,22.06014,2018-01-26 08:15:00+00:00,CAISO,15-minute,RTPD
2402,3.0,21.81243,2018-01-26 08:30:00+00:00,CAISO,15-minute,RTPD
2403,4.0,23.17801,2018-01-26 08:45:00+00:00,CAISO,15-minute,RTPD
2404,5.0,24.43226,2018-01-26 09:00:00+00:00,CAISO,15-minute,RTPD
2405,6.0,24.36978,2018-01-26 09:15:00+00:00,CAISO,15-minute,RTPD
2406,7.0,23.97679,2018-01-26 09:30:00+00:00,CAISO,15-minute,RTPD
2407,8.0,24.82014,2018-01-26 09:45:00+00:00,CAISO,15-minute,RTPD
2408,9.0,25.02985,2018-01-26 10:00:00+00:00,CAISO,15-minute,RTPD
2409,10.0,26.41415,2018-01-26 10:15:00+00:00,CAISO,15-minute,RTPD
2410,11.0,27.06868,2018-01-26 10:30:00+00:00,CAISO,15-minute,RTPD
2411,12.0,28.41143,2018-01-26 10:45:00+00:00,CAISO,15-minute,RTPD
2412,13.0,25.91211,2018-01-26 11:00:00+00:00,CAISO,15-minute,RTPD
2413,14.0,25.89587,2018-01-26 11:15:00+00:00,CAISO,15-minute,RTPD
2414,15.0,27.31842,2018-01-26 11:30:00+00:00,CAISO,15-minute,RTPD
2415,16.0,28.39956,2018-01-26 11:45:00+00:00,CAISO,15-minute,RTPD
2416,17.0,23.31332,2018-01-26 12:00:00+00:00,CAISO,15-minute,RTPD
2417,18.0,24.68872,2018-01-26 12:15:00+00:00,CAISO,15-minute,RTPD
2418,19.0,25.75004,2018-01-26 12:30:00+00:00,CAISO,15-minute,RTPD
2419,20.0,25.53759,2018-01-26 12:45:00+00:00,CAISO,15-minute,RTPD
2420,21.0,22.01429,2018-01-26 13:00:00+00:00,CAISO,15-minute,RTPD
2421,22.0,25.29142,2018-01-26 13:15:00+00:00,CAISO,15-minute,RTPD
2422,23.0,39.58955,2018-01-26 13:30:00+00:00,CAISO,15-minute,RTPD
2423,24.0,45.73677,2018-01-26 13:45:00+00:00,CAISO,15-minute,RTPD
2424,25.0,23.68991,2018-01-26 14:00:00+00:00,CAISO,15-minute,RTPD
2425,26.0,26.45531,2018-01-26 14:15:00+00:00,CAISO,15-minute,RTPD
2426,27.0,48.7455,2018-01-26 14:30:00+00:00,CAISO,15-minute,RTPD
2427,28.0,53.64118,2018-01-26 14:45:00+00:00,CAISO,15-minute,RTPD
2428,29.0,53.02173,2018-01-26 15:00:00+00:00,CAISO,15-minute,RTPD
2429,30.0,77.73551,2018-01-26 15:15:00+00:00,CAISO,15-minute,RTPD
2430,31.0,41.22082,2018-01-26 15:30:00+00:00,CAISO,15-minute,RTPD
2431,32.0,36.93044,2018-01-26 15:45:00+00:00,CAISO,15-minute,RTPD
2432,33.0,55.01943,2018-01-26 16:00:00+00:00,CAISO,15-minute,RTPD
2433,34.0,29.76416,2018-01-26 16:15:00+00:00,CAISO,15-minute,RTPD
2434,35.0,23.09805,2018-01-26 16:30:00+00:00,CAISO,15-minute,RTPD
2435,36.0,20.039,2018-01-26 16:45:00+00:00,CAISO,15-minute,RTPD
2436,37.0,25.64548,2018-01-26 17:00:00+00:00,CAISO,15-minute,RTPD
2437,38.0,23.20624,2018-01-26 17:15:00+00:00,CAISO,15-minute,RTPD
2438,39.0,22.34571,2018-01-26 17:30:00+00:00,CAISO,15-minute,RTPD
2439,40.0,21.46149,2018-01-26 17:45:00+00:00,CAISO,15-minute,RTPD
2440,41.0,31.24311,2018-01-26 18:00:00+00:00,CAISO,15-minute,RTPD
2441,42.0,27.27966,2018-01-26 18:15:00+00:00,CAISO,15-minute,RTPD
2442,43.0,28.16182,2018-01-26 18:30:00+00:00,CAISO,15-minute,RTPD
2443,44.0,26.24784,2018-01-26 18:45:00+00:00,CAISO,15-minute,RTPD
2444,45.0,27.47585,2018-01-26 19:00:00+00:00,CAISO,15-minute,RTPD
2445,46.0,27.17854,2018-01-26 19:15:00+00:00,CAISO,15-minute,RTPD
2446,47.0,25.20136,2018-01-26 19:30:00+00:00,CAISO,15-minute,RTPD
2447,48.0,21.92287,2018-01-26 19:45:00+00:00,CAISO,15-minute,RTPD
2448,49.0,24.98413,2018-01-26 20:00:00+00:00,CAISO,15-minute,RTPD
2449,50.0,23.53729,2018-01-26 20:15:00+00:00,CAISO,15-minute,RTPD
2450,51.0,24.88143,2018-01-26 20:30:00+00:00,CAISO,15-minute,RTPD
2451,52.0,18.8701,2018-01-26 20:45:00+00:00,CAISO,15-minute,RTPD
2452,53.0,18.8701,2018-01-26 21:00:00+00:00,CAISO,15-minute,RTPD
2453,54.0,18.6498,2018-01-26 21:15:00+00:00,CAISO,15-minute,RTPD
2454,55.0,18.6498,2018-01-26 21:30:00+00:00,CAISO,15-minute,RTPD
2455,56.0,19.27,2018-01-26 21:45:00+00:00,CAISO,15-minute,RTPD
2456,57.0,17.7899,2018-01-26 22:00:00+00:00,CAISO,15-minute,RTPD
2457,58.0,17.4199,2018-01-26 22:15:00+00:00,CAISO,15-minute,RTPD
2458,59.0,19.31338,2018-01-26 22:30:00+00:00,CAISO,15-minute,RTPD
2459,60.0,22.25024,2018-01-26 22:45:00+00:00,CAISO,15-minute,RTPD
2460,61.0,19.57618,2018-01-26 23:00:00+00:00,CAISO,15-minute,RTPD
2461,62.0,21.65175,2018-01-26 23:15:00+00:00,CAISO,15-minute,RTPD
2462,63.0,25.00204,2018-01-26 23:30:00+00:00,CAISO,15-minute,RTPD
2463,64.0,31.31596,2018-01-26 23:45:00+00:00,CAISO,15-minute,RTPD
2464,65.0,16.67897,2018-01-27 00:00:00+00:00,CAISO,15-minute,RTPD
2465,66.0,24.76701,2018-01-27 00:15:00+00:00,CAISO,15-minute,RTPD
2466,67.0,41.56919,2018-01-27 00:30:00+00:00,CAISO,15-minute,RTPD
2467,68.0,54.69309,2018-01-27 00:45:00+00:00,CAISO,15-minute,RTPD
2468,69.0,42.57766,2018-01-27 01:00:00+00:00,CAISO,15-minute,RTPD
2469,70.0,59.34251,2018-01-27 01:15:00+00:00,CAISO,15-minute,RTPD
2470,71.0,54.9396,2018-01-27 01:30:00+00:00,CAISO,15-minute,RTPD
2471,72.0,52.82242,2018-01-27 01:45:00+00:00,CAISO,15-minute,RTPD
2472,73.0,54.0331,2018-01-27 02:00:00+00:00,CAISO,15-minute,RTPD
2473,74.0,59.33444,2018-01-27 02:15:00+00:00,CAISO,15-minute,RTPD
2474,75.0,48.36305,2018-01-27 02:30:00+00:00,CAISO,15-minute,RTPD
2475,76.0,53.73755,2018-01-27 02:45:00+00:00,CAISO,15-minute,RTPD
2476,77.0,48.46122,2018-01-27 03:00:00+00:00,CAISO,15-minute,RTPD
2477,78.0,49.94725,2018-01-27 03:15:00+00:00,CAISO,15-minute,RTPD
2478,79.0,45.91137,2018-01-27 03:30:00+00:00,CAISO,15-minute,RTPD
2479,80.0,37.76844,2018-01-27 03:45:00+00:00,CAISO,15-minute,RTPD
2480,81.0,45.20977,2018-01-27 04:00:00+00:00,CAISO,15-minute,RTPD
2481,82.0,50.96185,2018-01-27 04:15:00+00:00,CAISO,15-minute,RTPD
2482,83.0,41.07096,2018-01-27 04:30:00+00:00,CAISO,15-minute,RTPD
2483,84.0,31.75518,2018-01-27 04:45:00+00:00,CAISO,15-minute,RTPD
2484,85.0,39.23106,2018-01-27 05:00:00+00:00,CAISO,15-minute,RTPD
2485,86.0,43.54849,2018-01-27 05:15:00+00:00,CAISO,15-minute,RTPD
2486,87.0,38.97144,2018-01-27 05:30:00+00:00,CAISO,15-minute,RTPD
2487,88.0,28.27903,2018-01-27 05:45:00+00:00,CAISO,15-minute,RTPD
2488,89.0,41.58467,2018-01-27 06:00:00+00:00,CAISO,15-minute,RTPD
2489,90.0,36.55241,2018-01-27 06:15:00+00:00,CAISO,15-minute,RTPD
2490,91.0,31.23065,2018-01-27 06:30:00+00:00,CAISO,15-minute,RTPD
2491,92.0,28.46414,2018-01-27 06:45:00+00:00,CAISO,15-minute,RTPD
2492,93.0,48.60283,2018-01-27 07:00:00+00:00,CAISO,15-minute,RTPD
2493,94.0,40.05461,2018-01-27 07:15:00+00:00,CAISO,15-minute,RTPD
2494,95.0,37.25386,2018-01-27 07:30:00+00:00,CAISO,15-minute,RTPD
2495,96.0,31.62027,2018-01-27 07:45:00+00:00,CAISO,15-minute,RTPD
2496,1.0,43.85942,2018-01-27 08:00:00+00:00,CAISO,15-minute,RTPD
2497,2.0,32.99013,2018-01-27 08:15:00+00:00,CAISO,15-minute,RTPD
2498,3.0,35.24384,2018-01-27 08:30:00+00:00,CAISO,15-minute,RTPD
2499,4.0,37.38638,2018-01-27 08:45:00+00:00,CAISO,15-minute,RTPD
2500,5.0,41.06661,2018-01-27 09:00:00+00:00,CAISO,15-minute,RTPD
2501,6.0,40.42142,2018-01-27 09:15:00+00:00,CAISO,15-minute,RTPD
2502,7.0,37.53324,2018-01-27 09:30:00+00:00,CAISO,15-minute,RTPD
2503,8.0,34.89368,2018-01-27 09:45:00+00:00,CAISO,15-minute,RTPD
2504,9.0,36.57449,2018-01-27 10:00:00+00:00,CAISO,15-minute,RTPD
2505,10.0,30.74348,2018-01-27 10:15:00+00:00,CAISO,15-minute,RTPD
2506,11.0,30.14004,2018-01-27 10:30:00+00:00,CAISO,15-minute,RTPD
2507,12.0,36.8893,2018-01-27 10:45:00+00:00,CAISO,15-minute,RTPD
2508,13.0,36.22402,2018-01-27 11:00:00+00:00,CAISO,15-minute,RTPD
2509,14.0,32.60537,2018-01-27 11:15:00+00:00,CAISO,15-minute,RTPD
2510,15.0,35.7692,2018-01-27 11:30:00+00:00,CAISO,15-minute,RTPD
2511,16.0,35.89012,2018-01-27 11:45:00+00:00,CAISO,15-minute,RTPD
2512,17.0,35.76242,2018-01-27 12:00:00+00:00,CAISO,15-minute,RTPD
2513,18.0,35.87612,2018-01-27 12:15:00+00:00,CAISO,15-minute,RTPD
2514,19.0,37.08421,2018-01-27 12:30:00+00:00,CAISO,15-minute,RTPD
2515,20.0,40.35163,2018-01-27 12:45:00+00:00,CAISO,15-minute,RTPD
2516,21.0,34.89772,2018-01-27 13:00:00+00:00,CAISO,15-minute,RTPD
2517,22.0,39.39261,2018-01-27 13:15:00+00:00,CAISO,15-minute,RTPD
2518,23.0,41.94526,2018-01-27 13:30:00+00:00,CAISO,15-minute,RTPD
2519,24.0,41.88034,2018-01-27 13:45:00+00:00,CAISO,15-minute,RTPD
2520,25.0,29.37508,2018-01-27 14:00:00+00:00,CAISO,15-minute,RTPD
2521,26.0,36.25141,2018-01-27 14:15:00+00:00,CAISO,15-minute,RTPD
2522,27.0,36.55583,2018-01-27 14:30:00+00:00,CAISO,15-minute,RTPD
2523,28.0,41.6505,2018-01-27 14:45:00+00:00,CAISO,15-minute,RTPD
2524,29.0,40.88571,2018-01-27 15:00:00+00:00,CAISO,15-minute,RTPD
2525,30.0,33.61646,2018-01-27 15:15:00+00:00,CAISO,15-minute,RTPD
2526,31.0,38.10287,2018-01-27 15:30:00+00:00,CAISO,15-minute,RTPD
2527,32.0,26.57997,2018-01-27 15:45:00+00:00,CAISO,15-minute,RTPD
2528,33.0,31.58459,2018-01-27 16:00:00+00:00,CAISO,15-minute,RTPD
2529,34.0,42.60691,2018-01-27 16:15:00+00:00,CAISO,15-minute,RTPD
2530,35.0,24.98666,2018-01-27 16:30:00+00:00,CAISO,15-minute,RTPD
2531,36.0,19.88694,2018-01-27 16:45:00+00:00,CAISO,15-minute,RTPD
2532,37.0,32.16673,2018-01-27 17:00:00+00:00,CAISO,15-minute,RTPD
2533,38.0,30.03689,2018-01-27 17:15:00+00:00,CAISO,15-minute,RTPD
2534,39.0,23.13031,2018-01-27 17:30:00+00:00,CAISO,15-minute,RTPD
2535,40.0,21.95136,2018-01-27 17:45:00+00:00,CAISO,15-minute,RTPD
