,Date,Hour,GEOTHERMAL,BIOMASS,BIOGAS,SMALL HYDRO,WIND TOTAL,SOLAR PV,SOLAR THERMAL
565,01/24/18,14,930,261,230,362,698,7012,395
566,01/24/18,15,931,262,230,360,910,6332,362
567,01/24/18,16,923,266,234,399,1059,4050,299
568,01/24/18,17,923,267,237,428,782,1073,70
569,01/24/18,18,932,261,236,477,790,3,0
570,01/24/18,19,942,260,234,484,1002,0,0
571,01/24/18,20,952,261,238,526,976,0,0
572,01/24/18,21,953,259,238,515,1067,0,0
573,01/24/18,22,954,263,238,468,936,0,0
574,01/24/18,23,955,270,237,442,864,0,0
575,01/24/18,24,955,272,235,420,907,0,0
576,01/25/18,1,955,269,231,397,1063,0,0
577,01/25/18,2,956,268,232,381,1174,0,0
578,01/25/18,3,956,270,231,383,1215,0,0
579,01/25/18,4,950,273,231,384,1164,0,0
580,01/25/18,5,925,273,231,383,1221,0,0
581,01/25/18,6,925,271,230,444,1609,0,0
582,01/25/18,7,924,279,229,470,1745,0,0
583,01/25/18,8,926,284,227,474,2092,941,12
584,01/25/18,9,922,287,226,472,2549,3983,246
585,01/25/18,10,921,286,226,449,2967,6210,304
586,01/25/18,11,920,286,229,441,3132,6637,343
587,01/25/18,12,920,283,228,397,3323,6594,340
588,01/25/18,13,941,286,234,398,3357,6628,379
589,01/25/18,14,939,285,237,389,3743,6609,370
590,01/25/18,15,927,283,237,388,3725,5894,335
591,01/25/18,16,957,279,238,387,3364,4326,255
592,01/25/18,17,955,271,244,472,2908,1495,34
593,01/25/18,18,957,271,243,513,2710,90,0
594,01/25/18,19,958,271,243,518,2516,0,0
595,01/25/18,20,959,268,244,492,2191,0,0
596,01/25/18,21,958,255,244,445,2108,0,0
597,01/25/18,22,958,253,244,434,2053,0,0
598,01/25/18,23,958,235,244,429,2254,0,0
599,01/25/18,24,958,230,243,392,3358,0,0
600,01/26/18,1,957,232,245,329,3759,0,0
601,01/26/18,2,958,232,244,322,3654,0,0
602,01/26/18,3,959,233,245,321,3579,0,0
603,01/26/18,4,948,238,245,323,3450,0,0
604,01/26/18,5,928,241,242,325,3261,0,0
605,01/26/18,6,928,252,241,433,2540,0,0
606,01/26/18,7,928,247,239,442,2013,0,0
607,01/26/18,8,928,250,238,438,1503,1220,0
608,01/26/18,9,927,253,236,434,906,5076,139
609,01/26/18,10,917,264,237,350,687,7112,195
610,01/26/18,11,922,269,239,344,620,7334,223
611,01/26/18,12,925,272,243,353,535,7416,218
612,01/26/18,13,925,272,243,357,518,7428,256
613,01/26/18,14,926,273,245,356,613,7479,252
614,01/26/18,15,925,272,244,364,625,7123,220
615,01/26/18,16,926,273,237,362,597,5740,158
616,01/26/18,17,927,278,243,439,579,1744,45
617,01/26/18,18,932,276,242,480,630,59,0
618,01/26/18,19,953,275,242,511,685,25,0
619,01/26/18,20,976,276,245,510,715,24,0
620,01/26/18,21,977,272,246,482,962,25,0
621,01/26/18,22,977,270,246,474,869,24,0
622,01/26/18,23,978,266,246,441,679,15,0
623,01/26/18,24,978,269,246,390,469,0,0
624,01/27/18,1,969,270,248,326,337,0,0
625,01/27/18,2,970,269,247,324,425,0,0
626,01/27/18,3,970,271,244,328,516,0,0
627,01/27/18,4,961,273,247,326,657,0,0
628,01/27/18,5,954,273,247,348,747,0,0
629,01/27/18,6,958,273,247,390,865,0,0
630,01/27/18,7,957,285,246,391,698,0,0
631,01/27/18,8,954,287,245,393,241,1424,13
632,01/27/18,9,952,290,246,389,204,4783,173
633,01/27/18,10,950,294,247,347,251,6790,245
634,01/27/18,11,950,293,246,344,328,7491,235
635,01/27/18,12,947,292,249,346,412,7609,239
636,01/27/18,13,946,292,248,382,467,7652,244
637,01/27/18,14,944,292,247,385,518,7760,229
638,01/27/18,15,945,292,248,388,530,7210,208
639,01/27/18,16,946,294,249,389,466,5705,151
640,01/27/18,17,947,296,245,455,466,1910,37
641,01/27/18,18,948,301,242,461,586,44,0
642,01/27/18,19,947,309,242,486,704,0,0
643,01/27/18,20,948,309,243,506,887,0,0
644,01/27/18,21,947,305,243,446,961,0,0
645,01/27/18,22,947,300,243,435,967,0,0
646,01/27/18,23,947,287,243,402,953,0,0
647,01/27/18,24,947,287,243,402,1023,0,0
648,01/28/18,1,946,290,243,341,988,0,0
649,01/28/18,2,946,289,243,341,1046,0,0
650,01/28/18,3,946,288,243,338,1085,0,0
651,01/28/18,4,948,286,243,340,1095,0,0
652,01/28/18,5,950,288,243,339,1155,0,0
653,01/28/18,6,966,291,243,358,1090,0,0
654,01/28/18,7,965,304,244,386,1088,0,0
655,01/28/18,8,960,306,242,387,988,1525,17
656,01/28/18,9,959,312,239,385,879,5378,192
657,01/28/18,10,959,318,240,366,892,7456,255
658,01/28/18,11,957,314,241,367,994,7979,255
659,01/28/18,12,956,314,243,385,1071,7903,252
660,01/28/18,13,953,311,243,383,1077,7889,253
661,01/28/18,14,952,293,241,385,1102,8024,256
662,01/28/18,15,951,300,240,385,1106,7674,243
663,01/28/18,16,952,302,240,388,1014,6116,195
664,01/28/18,17,953,306,241,435,843,2089,54
665,01/28/18,18,958,309,240,492,807,73,0
666,01/28/18,19,961,309,240,498,950,0,0
667,01/28/18,20,962,310,240,496,848,0,0
668,01/28/18,21,963,307,240,466,799,0,0
669,01/28/18,22,963,301,240,432,721,0,0
670,01/28/18,23,964,285,241,400,866,0,0
671,01/28/18,24,964,288,241,398,870,0,0
672,01/29/18,1,964,289,241,362,732,0,0
673,01/29/18,2,964,290,240,358,617,0,0
674,01/29/18,3,963,299,240,362,475,0,0
675,01/29/18,4,964,309,240,359,478,0,0
676,01/29/18,5,964,309,239,361,576,0,0
677,01/29/18,6,965,310,229,396,538,0,0
678,01/29/18,7,964,316,237,415,551,1,0
679,01/29/18,8,961,320,238,418,522,1422,19
680,01/29/18,9,962,322,236,410,511,4542,160
681,01/29/18,10,960,321,237,411,533,6472,220
682,01/29/18,11,959,326,237,378,546,7387,246
683,01/29/18,12,958,320,234,366,660,7351,212
684,01/29/18,13,960,322,237,359,813,7233,249
685,01/29/18,14,951,322,236,363,939,6905,176
686,01/29/18,15,951,325,235,368,896,5739,177
687,01/29/18,16,952,326,238,410,688,3573,92
688,01/29/18,17,953,328,238,447,659,1112,9
689,01/29/18,18,956,323,241,491,668,16,0
690,01/29/18,19,959,323,241,490,684,0,0
691,01/29/18,20,961,321,240,488,699,0,0
692,01/29/18,21,963,317,240,430,657,0,0
693,01/29/18,22,963,315,240,419,659,0,0
694,01/29/18,23,964,305,240,387,676,0,0
695,01/29/18,24,963,309,240,387,667,0,0
696,01/30/18,1,963,311,240,377,652,0,0
697,01/30/18,2,964,310,241,342,646,0,0
698,01/30/18,3,963,313,241,340,658,0,0
699,01/30/18,4,964,314,241,339,644,0,0
700,01/30/18,5,958,314,241,376,609,0,0
701,01/30/18,6,959,315,240,385,600,0,0
702,01/30/18,7,959,324,238,387,588,0,0
703,01/30/18,8,958,328,221,421,520,715,0
704,01/30/18,9,953,328,218,384,529,2649,0
705,01/30/18,10,950,325,226,345,479,4377,46
706,01/30/18,11,949,326,232,366,464,5793,186
707,01/30/18,12,947,324,234,366,526,6290,252
708,01/30/18,13,944,320,236,368,576,6663,238
709,01/30/18,14,942,323,237,367,574,6176,222
710,01/30/18,15,940,325,236,363,612,5810,99
711,01/30/18,16,940,327,235,411,624,4282,36
712,01/30/18,17,944,330,238,448,625,1496,0
713,01/30/18,18,949,325,239,480,601,19,0
714,01/30/18,19,954,326,240,484,571,0,0
715,01/30/18,20,956,326,239,486,614,0,0
716,01/30/18,21,956,323,241,451,839,0,0
717,01/30/18,22,956,322,241,447,876,0,0
718,01/30/18,23,957,308,239,399,852,0,0
719,01/30/18,24,959,308,239,386,1285,0,0
720,01/31/18,1,961,311,239,341,1338,0,0
721,01/31/18,2,968,310,239,301,1376,0,0
722,01/31/18,3,970,314,240,303,1259,0,0
723,01/31/18,4,971,314,240,308,1205,0,0
724,01/31/18,5,971,313,239,361,1160,0,0
725,01/31/18,6,972,314,240,372,1067,0,0
726,01/31/18,7,973,322,240,416,997,0,0
727,01/31/18,8,970,326,239,416,827,1562,7
728,01/31/18,9,966,328,236,375,656,5384,167
729,01/31/18,10,962,326,232,338,580,7417,243
730,01/31/18,11,962,325,234,336,562,7859,269
731,01/31/18,12,959,324,238,333,603,7893,264
732,01/31/18,13,958,325,237,324,654,7903,259
733,01/31/18,14,956,322,217,319,646,8008,254
734,01/31/18,15,956,328,228,321,710,7737,235
735,01/31/18,16,957,348,240,319,737,6155,176
736,01/31/18,17,956,353,240,327,570,2204,58
737,01/31/18,18,961,349,239,397,568,90,0
738,01/31/18,19,962,347,239,444,592,0,0
739,01/31/18,20,963,346,240,448,558,0,0
740,01/31/18,21,963,344,239,406,545,0,0
741,01/31/18,22,963,340,237,377,529,0,0
742,01/31/18,23,964,329,237,381,556,0,0
743,01/31/18,24,964,328,237,373,509,0,0
744,02/01/18,1,973,332,239,320,477,0,0
745,02/01/18,2,973,332,239,317,478,0,0
746,02/01/18,3,973,334,238,317,413,0,0
747,02/01/18,4,973,334,238,318,330,0,0
748,02/01/18,5,972,333,240,315,289,0,0
749,02/01/18,6,972,334,241,347,277,0,0
750,02/01/18,7,971,343,241,402,171,4,0
751,02/01/18,8,967,346,237,403,84,1566,0
752,02/01/18,9,965,349,230,397,80,5500,66
753,02/01/18,10,961,326,230,354,92,7204,207
754,02/01/18,11,955,312,235,354,75,7534,168
755,02/01/18,12,956,313,233,341,55,7610,118
756,02/01/18,13,954,316,232,307,59,7600,65
757,02/01/18,14,952,312,236,306,90,7434,97
758,02/01/18,15,950,311,236,309,210,6990,183
759,02/01/18,16,950,313,236,346,200,5508,71
760,02/01/18,17,952,313,238,348,194,1932,4
761,02/01/18,18,955,309,238,423,224,93,0
762,02/01/18,19,957,311,242,427,271,0,0
763,02/01/18,20,958,307,244,432,280,0,0
764,02/01/18,21,958,303,243,433,320,0,0
765,02/01/18,22,959,299,242,417,404,0,0
766,02/01/18,23,960,288,242,391,377,0,0
767,02/01/18,24,961,290,242,356,347,0,0
768,02/02/18,1,948,295,241,322,261,0,0
769,02/02/18,2,932,294,241,316,208,0,0
770,02/02/18,3,933,297,242,319,145,0,0
771,02/02/18,4,934,297,242,321,237,0,0
772,02/02/18,5,935,299,242,315,467,0,0
773,02/02/18,6,935,299,243,354,532,0,0
774,02/02/18,7,935,304,243,408,446,12,0
775,02/02/18,8,952,310,242,411,563,1540,6
776,02/02/18,9,961,312,241,379,570,5048,68
777,02/02/18,10,958,310,240,376,560,7039,189
778,02/02/18,11,955,311,238,371,810,7558,258
779,02/02/18,12,952,308,240,367,928,7489,257
780,02/02/18,13,936,312,243,371,685,7414,254
781,02/02/18,14,910,313,243,369,594,7316,262
782,02/02/18,15,935,310,241,369,621,6912,243
783,02/02/18,16,938,312,234,372,655,5187,198
784,02/02/18,17,946,314,243,375,583,1842,67
785,02/02/18,18,948,304,243,470,507,36,0
786,02/02/18,19,949,300,243,530,493,0,0
787,02/02/18,20,954,300,243,494,515,0,0
788,02/02/18,21,954,303,243,461,552,0,0
789,02/02/18,22,955,303,243,404,550,0,0
790,02/02/18,23,975,298,243,382,516,0,0
791,02/02/18,24,994,303,243,347,485,0,0
792,02/03/18,1,984,309,243,310,578,0,0
793,02/03/18,2,982,311,244,304,783,0,0
794,02/03/18,3,982,312,245,303,937,0,0
795,02/03/18,4,983,313,244,307,973,0,0
796,02/03/18,5,981,314,245,306,821,0,0
797,02/03/18,6,984,315,244,309,798,0,0
798,02/03/18,7,986,324,244,402,853,0,0
799,02/03/18,8,988,328,243,446,757,1692,8
800,02/03/18,9,988,332,243,374,548,5568,111
801,02/03/18,10,984,330,244,311,565,7573,272
802,02/03/18,11,982,325,244,304,674,7780,335
803,02/03/18,12,980,330,244,301,531,7980,335
804,02/03/18,13,980,326,244,302,509,7949,333
805,02/03/18,14,979,330,243,302,439,7922,325
806,02/03/18,15,979,328,243,301,380,7388,312
807,02/03/18,16,980,331,244,318,300,6042,216
808,02/03/18,17,981,333,243,392,292,2328,66
809,02/03/18,18,983,334,242,564,341,57,0
810,02/03/18,19,984,328,243,572,387,0,0
811,02/03/18,20,983,320,244,565,506,0,0
812,02/03/18,21,983,320,242,505,569,0,0
813,02/03/18,22,984,315,242,403,553,0,0
814,02/03/18,23,983,305,241,341,453,0,0
815,02/03/18,24,982,306,241,290,407,0,0
816,02/04/18,1,984,307,239,318,305,0,0
817,02/04/18,2,987,306,238,320,290,0,0
818,02/04/18,3,989,307,237,324,392,0,0
819,02/04/18,4,991,308,241,326,491,0,0
820,02/04/18,5,991,307,240,328,459,0,0
821,02/04/18,6,992,307,239,341,406,0,0
822,02/04/18,7,992,317,240,428,321,0,0
823,02/04/18,8,992,319,240,397,314,1688,3
824,02/04/18,9,992,323,240,328,311,5556,207
825,02/04/18,10,990,322,240,310,305,7355,380
826,02/04/18,11,987,321,242,302,283,7787,397
827,02/04/18,12,985,317,238,296,321,7813,414
828,02/04/18,13,983,323,238,295,406,7788,329
829,02/04/18,14,981,321,236,285,491,7798,236
830,02/04/18,15,980,321,233,278,452,7470,251
831,02/04/18,16,981,323,233,320,398,5488,242
832,02/04/18,17,980,323,234,381,269,2110,82
833,02/04/18,18,982,325,230,518,221,91,0
834,02/04/18,19,986,324,216,543,150,0,0
835,02/04/18,20,988,322,215,541,52,0,0
836,02/04/18,21,989,318,214,527,79,0,0
837,02/04/18,22,989,315,224,408,83,0,0
838,02/04/18,23,988,302,228,376,57,0,0
839,02/04/18,24,989,309,233,325,143,0,0
840,02/05/18,1,990,316,232,245,364,0,0
841,02/05/18,2,989,316,231,244,543,0,0
842,02/05/18,3,991,318,230,246,867,0,0
843,02/05/18,4,987,316,231,244,690,0,0
844,02/05/18,5,962,318,234,247,523,0,0
845,02/05/18,6,962,318,236,327,465,0,0
846,02/05/18,7,968,327,240,404,497,0,0
847,02/05/18,8,971,330,238,365,388,1749,21
848,02/05/18,9,969,347,236,327,325,5729,242
849,02/05/18,10,967,370,236,279,428,7735,401
850,02/05/18,11,960,365,233,279,458,8109,419
851,02/05/18,12,954,362,232,279,415,8051,415
852,02/05/18,13,953,368,236,282,308,8014,414
853,02/05/18,14,950,367,236,282,283,8043,413
854,02/05/18,15,948,364,236,285,242,7834,406
855,02/05/18,16,949,371,238,285,417,6374,340
856,02/05/18,17,951,370,240,288,1408,2559,129
857,02/05/18,18,963,369,238,378,1713,99,0
858,02/05/18,19,983,369,238,506,1956,0,0
859,02/05/18,20,984,367,238,517,2353,0,0
860,02/05/18,21,971,366,238,447,2398,0,0
861,02/05/18,22,972,357,237,340,2754,0,0
862,02/05/18,23,973,351,237,285,3001,0,0
863,02/05/18,24,975,350,237,243,3185,0,0
864,02/06/18,1,987,352,236,241,3285,0,0
865,02/06/18,2,988,352,237,244,3145,0,0
866,02/06/18,3,989,352,237,244,2994,0,0
867,02/06/18,4,993,356,237,243,2614,0,0
868,02/06/18,5,992,355,235,247,1993,0,0
869,02/06/18,6,993,354,235,324,1642,0,0
870,02/06/18,7,980,362,235,346,1306,2,0
871,02/06/18,8,968,364,233,343,1179,1816,19
872,02/06/18,9,978,345,229,296,944,5862,236
873,02/06/18,10,992,340,230,284,965,7731,336
874,02/06/18,11,990,348,230,286,1180,8099,338
875,02/06/18,12,988,335,233,287,1598,7877,334
876,02/06/18,13,987,339,234,289,1572,8061,225
877,02/06/18,14,983,338,236,288,1480,7788,271
878,02/06/18,15,980,334,235,284,1292,7287,320
879,02/06/18,16,985,341,231,288,1054,6319,277
880,02/06/18,17,987,347,231,290,915,2734,119
881,02/06/18,18,980,348,232,435,707,119,0
882,02/06/18,19,958,347,235,504,608,0,0
883,02/06/18,20,957,347,236,504,635,0,0
884,02/06/18,21,963,344,236,469,667,0,0
885,02/06/18,22,975,340,235,364,675,0,0
886,02/06/18,23,989,332,235,284,793,0,0
887,02/06/18,24,992,334,236,276,927,0,0
888,02/07/18,1,996,334,236,263,817,0,0
889,02/07/18,2,996,346,236,278,569,0,0
890,02/07/18,3,995,353,236,281,408,0,0
891,02/07/18,4,994,355,236,284,434,0,0
892,02/07/18,5,994,355,236,279,423,0,0
893,02/07/18,6,993,356,236,319,344,0,0
894,02/07/18,7,992,364,237,348,377,14,0
895,02/07/18,8,992,369,236,343,459,2021,14
896,02/07/18,9,978,370,235,304,399,6027,235
897,02/07/18,10,992,369,234,295,459,7767,364
898,02/07/18,11,990,374,233,290,546,7918,428
899,02/07/18,12,999,368,233,292,618,7744,424
900,02/07/18,13,997,369,234,286,703,7933,419
901,02/07/18,14,994,367,234,296,748,7972,419
902,02/07/18,15,993,367,235,295,656,7919,412
903,02/07/18,16,982,372,234,298,598,6787,353
904,02/07/18,17,975,373,235,340,527,2826,140
905,02/07/18,18,979,367,238,468,564,137,0
906,02/07/18,19,981,367,238,518,630,0,0
907,02/07/18,20,982,370,241,520,687,0,0
908,02/07/18,21,981,366,241,505,669,0,0
909,02/07/18,22,983,363,240,369,657,0,0
910,02/07/18,23,983,355,241,271,636,0,0
911,02/07/18,24,983,356,240,269,657,0,0
912,02/08/18,1,973,357,239,252,662,0,0
913,02/08/18,2,973,357,239,230,631,0,0
914,02/08/18,3,972,358,240,234,688,0,0
915,02/08/18,4,973,358,241,232,684,0,0
916,02/08/18,5,967,356,242,225,646,0,0
917,02/08/18,6,968,357,241,305,531,0,0
918,02/08/18,7,968,363,242,335,452,19,0
919,02/08/18,8,976,367,240,374,339,2062,79
920,02/08/18,9,974,368,237,299,310,6223,280
921,02/08/18,10,971,370,236,288,432,8087,417
922,02/08/18,11,968,369,237,284,547,8469,430
923,02/08/18,12,966,367,239,282,563,8329,424
924,02/08/18,13,965,369,238,286,540,8321,414
925,02/08/18,14,964,369,241,294,560,8439,394
926,02/08/18,15,960,368,242,293,517,8231,387
927,02/08/18,16,963,371,243,290,492,6654,345
928,02/08/18,17,966,373,243,302,483,2942,147
929,02/08/18,18,974,369,243,512,486,149,0
930,02/08/18,19,978,369,244,519,559,0,0
931,02/08/18,20,980,371,244,515,577,0,0
932,02/08/18,21,980,367,243,481,613,0,0
933,02/08/18,22,981,362,242,378,587,0,0
934,02/08/18,23,981,356,243,266,568,0,0
935,02/08/18,24,982,357,244,261,570,0,0
936,02/09/18,1,971,355,244,229,640,0,0
937,02/09/18,2,971,355,240,231,765,0,0
938,02/09/18,3,972,355,240,229,784,0,0
939,02/09/18,4,972,355,242,231,854,0,0
940,02/09/18,5,972,355,245,231,725,0,0
941,02/09/18,6,973,355,244,307,416,0,0
942,02/09/18,7,975,362,244,344,266,24,0
943,02/09/18,8,984,363,244,385,175,2091,59
944,02/09/18,9,983,369,243,304,114,6244,203
945,02/09/18,10,979,367,244,298,131,8059,277
946,02/09/18,11,978,341,244,295,199,8402,261
947,02/09/18,12,976,339,244,292,224,8337,286
948,02/09/18,13,974,338,245,291,258,8300,282
949,02/09/18,14,972,341,244,292,544,8350,283
950,02/09/18,15,968,341,244,295,1334,8128,353
951,02/09/18,16,968,342,244,292,1889,6812,295
952,02/09/18,17,973,344,243,300,2138,2984,130
953,02/09/18,18,976,344,244,458,2335,168,0
954,02/09/18,19,978,344,244,509,2499,0,0
955,02/09/18,20,980,345,245,484,2530,0,0
956,02/09/18,21,981,345,244,437,2609,0,0
957,02/09/18,22,982,362,244,361,2730,0,0
958,02/09/18,23,982,355,244,270,3250,0,0
959,02/09/18,24,983,352,244,271,3010,0,0
960,02/10/18,1,975,324,241,274,2766,0,0
961,02/10/18,2,975,317,241,273,2955,0,0
962,02/10/18,3,976,319,237,277,2893,0,0
963,02/10/18,4,977,323,236,273,2671,0,0
964,02/10/18,5,977,318,240,271,2782,0,0
965,02/10/18,6,978,322,241,317,3169,0,0
966,02/10/18,7,978,331,240,339,3617,37,0
967,02/10/18,8,976,327,241,334,3616,2031,24
968,02/10/18,9,976,329,241,249,3141,4877,19
969,02/10/18,10,975,329,240,245,3096,5985,2
970,02/10/18,11,974,327,237,243,2957,6813,0
971,02/10/18,12,972,327,240,245,3504,7116,10
972,02/10/18,13,974,327,242,244,3755,6842,170
973,02/10/18,14,976,327,240,245,4096,6871,192
974,02/10/18,15,978,325,240,246,4420,6347,108
975,02/10/18,16,980,327,242,242,4390,5304,31
976,02/10/18,17,980,329,244,279,4244,2326,0
977,02/10/18,18,980,327,244,420,4386,119,0
978,02/10/18,19,979,329,245,465,4018,0,0
979,02/10/18,20,980,330,244,465,2906,0,0
980,02/10/18,21,980,327,244,428,2249,0,0
981,02/10/18,22,980,325,244,338,1645,0,0
982,02/10/18,23,980,315,238,259,1509,0,0
983,02/10/18,24,982,313,238,252,1585,0,0
984,02/11/18,1,984,315,240,251,1811,0,0
985,02/11/18,2,984,317,244,244,1629,0,0
986,02/11/18,3,984,316,244,211,1269,0,0
987,02/11/18,4,985,317,244,245,878,0,0
988,02/11/18,5,986,315,244,264,584,0,0
989,02/11/18,6,986,315,244,308,662,0,0
990,02/11/18,7,985,316,243,327,653,25,0
991,02/11/18,8,985,317,243,326,509,2165,23
992,02/11/18,9,985,321,242,244,512,6372,191
993,02/11/18,10,984,327,240,244,526,8309,285
994,02/11/18,11,984,329,240,244,338,8694,300
995,02/11/18,12,982,330,239,247,318,8515,297
996,02/11/18,13,980,329,242,245,454,8503,292
997,02/11/18,14,979,330,242,245,671,8152,289
998,02/11/18,15,978,330,241,247,1028,7149,254
999,02/11/18,16,978,331,241,281,1024,4917,193
1000,02/11/18,17,979,332,242,289,1374,1775,8
1001,02/11/18,18,980,333,242,427,1646,121,0
1002,02/11/18,19,981,332,241,474,1800,0,0
1003,02/11/18,20,978,330,240,474,2160,0,0
1004,02/11/18,21,978,324,241,475,2359,0,0
1005,02/11/18,22,983,318,241,357,2441,0,0
1006,02/11/18,23,983,307,237,271,3050,0,0
1007,02/11/18,24,983,308,237,262,3731,0,0
1008,02/12/18,1,983,305,238,222,3789,0,0
1009,02/12/18,2,983,308,237,223,3790,0,0
1010,02/12/18,3,984,310,237,227,3776,0,0
1011,02/12/18,4,984,307,239,223,3365,0,0
1012,02/12/18,5,985,308,239,221,2679,0,0
1013,02/12/18,6,985,305,239,299,2239,0,0
1014,02/12/18,7,986,311,239,317,2089,5,0
1015,02/12/18,8,985,314,238,352,2205,1546,0
1016,02/12/18,9,985,318,234,280,2518,4495,0
1017,02/12/18,10,982,329,236,259,2604,5814,72
1018,02/12/18,11,981,332,235,271,2307,6397,29
1019,02/12/18,12,957,330,235,276,2145,6090,21
1020,02/12/18,13,943,338,235,272,2437,5882,18
1021,02/12/18,14,944,339,235,270,2728,5953,20
1022,02/12/18,15,945,342,230,272,2935,5972,25
1023,02/12/18,16,945,329,230,272,2966,4350,68
1024,02/12/18,17,944,315,230,275,2585,1649,0
1025,02/12/18,18,955,311,231,449,2342,64,0
1026,02/12/18,19,986,312,229,470,2024,0,0
1027,02/12/18,20,977,312,229,470,1986,0,0
1028,02/12/18,21,979,310,229,469,1996,0,0
1029,02/12/18,22,985,304,231,349,1975,0,0
1030,02/12/18,23,986,293,223,263,1932,0,0
1031,02/12/18,24,986,294,223,265,1721,0,0
1032,02/13/18,1,986,293,233,266,1551,0,0
1033,02/13/18,2,986,302,233,259,1579,0,0
1034,02/13/18,3,986,307,208,224,1618,0,0
1035,02/13/18,4,986,305,206,259,1652,0,0
1036,02/13/18,5,984,314,206,264,1357,0,0
1037,02/13/18,6,984,324,206,304,1276,0,0
1038,02/13/18,7,984,331,208,290,1348,3,0
1039,02/13/18,8,984,332,213,283,1214,1171,0
1040,02/13/18,9,981,335,217,241,1278,3546,0
1041,02/13/18,10,982,335,217,241,1604,5649,0
1042,02/13/18,11,980,335,217,274,1791,6049,0
1043,02/13/18,12,978,332,224,276,1604,7231,0
1044,02/13/18,13,977,335,224,293,1513,6867,6
1045,02/13/18,14,978,337,225,292,1497,6696,8
1046,02/13/18,15,978,336,225,272,1344,5923,6
1047,02/13/18,16,978,342,224,274,1206,4487,13
1048,02/13/18,17,980,324,225,279,1096,1690,0
1049,02/13/18,18,980,310,225,458,856,61,0
1050,02/13/18,19,973,311,225,464,835,0,0
1051,02/13/18,20,969,312,226,465,932,0,0
1052,02/13/18,21,976,317,228,429,937,0,0
1053,02/13/18,22,980,313,228,345,785,0,0
1054,02/13/18,23,981,305,228,251,683,0,0
1055,02/13/18,24,981,311,228,239,660,0,0
1056,02/14/18,1,981,320,228,202,650,0,0
1057,02/14/18,2,982,319,229,204,573,0,0
1058,02/14/18,3,982,319,230,204,591,0,0
1059,02/14/18,4,982,321,230,203,431,0,0
1060,02/14/18,5,983,318,231,203,211,0,0
1061,02/14/18,6,982,316,231,241,182,0,0
1062,02/14/18,7,982,318,230,276,177,0,0
1063,02/14/18,8,982,321,229,318,192,539,0
1064,02/14/18,9,981,323,229,278,225,2509,0
1065,02/14/18,10,979,324,226,273,327,3911,0
1066,02/14/18,11,980,327,225,274,592,5251,0
1067,02/14/18,12,977,326,226,273,649,5692,0
1068,02/14/18,13,945,332,230,270,725,5732,0
1069,02/14/18,14,945,335,227,276,834,5632,0
1070,02/14/18,15,945,338,208,274,1075,5168,0
1071,02/14/18,16,944,340,224,273,1466,4366,0
1072,02/14/18,17,943,330,229,319,1770,2369,0
1073,02/14/18,18,942,337,233,359,2291,155,0
1074,02/14/18,19,944,340,234,360,2374,0,0
1075,02/14/18,20,944,338,237,361,2603,0,0
1076,02/14/18,21,944,334,238,358,2822,0,0
1077,02/14/18,22,948,329,237,321,2800,0,0
1078,02/14/18,23,951,318,237,257,2619,0,0
